LECROYWaveRunnerkR 21099 Waveform
Segments 1 SegmentSize 100002
Segment TrigTime TimeSinceSegment1
#1 09-May-2022 14:43:36 0                 
Time Ampl
4.4929369e-007 5.50112
4.4934369e-007 5.47255
4.4939369e-007 5.47407
4.4944369e-007 5.5007
4.4949369e-007 5.50784
4.4954369e-007 5.49933
4.4959369e-007 5.47791
4.4964369e-007 5.47077
4.4969369e-007 5.48093
4.4974369e-007 5.47255
4.4979369e-007 5.45608
4.4984369e-007 5.45649
4.4989369e-007 5.4786
4.4994369e-007 5.48642
4.4999369e-007 5.47722
4.5004369e-007 5.48944
4.5009369e-007 5.50743
4.5014369e-007 5.50633
4.5019369e-007 5.48107
4.5024369e-007 5.46679
4.5029369e-007 5.49521
4.5034369e-007 5.52487
4.5039369e-007 5.511
4.5044369e-007 5.48464
4.5049369e-007 5.48958
4.5054369e-007 5.4845
4.5059369e-007 5.44866
4.5064369e-007 5.44784
4.5069369e-007 5.47558
4.5074369e-007 5.47489
4.5079369e-007 5.47983
4.5084369e-007 5.48958
4.5089369e-007 5.46487
4.5094369e-007 5.46047
4.5099369e-007 5.47722
4.5104369e-007 5.46404
4.5109369e-007 5.4613
4.5114369e-007 5.46596
4.5119369e-007 5.4591
4.5124369e-007 5.48684
4.5129369e-007 5.50935
4.5134369e-007 5.49027
4.5139369e-007 5.4915
4.5144369e-007 5.49205
4.5149369e-007 5.46775
4.5154369e-007 5.4915
4.5159369e-007 5.51471
4.5164369e-007 5.49095
4.5169369e-007 5.4845
4.5174369e-007 5.48024
4.5179369e-007 5.46184
4.5184369e-007 5.44784
4.5189369e-007 5.44303
4.5194369e-007 5.44619
4.5199369e-007 5.4499
4.5204369e-007 5.47187
4.5209369e-007 5.47983
4.5214369e-007 5.45361
4.5219369e-007 5.46239
4.5224369e-007 5.50427
4.5229369e-007 5.5029
4.5234369e-007 5.47365
4.5239369e-007 5.46953
4.5244369e-007 5.46253
4.5249369e-007 5.45965
4.5254369e-007 5.47324
4.5259369e-007 5.47585
4.5264369e-007 5.48546
4.5269369e-007 5.48148
4.5274369e-007 5.45512
4.5279369e-007 5.46981
4.5284369e-007 5.50359
4.5289369e-007 5.48381
4.5294369e-007 5.43507
4.5299369e-007 5.42257
4.5304369e-007 5.45017
4.5309369e-007 5.46789
4.5314369e-007 5.45663
4.5319369e-007 5.45182
4.5324369e-007 5.46665
4.5329369e-007 5.47612
4.5334369e-007 5.46349
4.5339369e-007 5.44811
4.5344369e-007 5.4591
4.5349369e-007 5.48189
4.5354369e-007 5.48148
4.5359369e-007 5.47159
4.5364369e-007 5.50125
4.5369369e-007 5.53476
4.5374369e-007 5.49631
4.5379369e-007 5.45347
4.5384369e-007 5.47159
4.5389369e-007 5.45827
4.5394369e-007 5.42628
4.5399369e-007 5.47173
4.5404369e-007 5.50304
4.5409369e-007 5.46363
4.5414369e-007 5.46624
4.5419369e-007 5.49837
4.5424369e-007 5.47228
4.5429369e-007 5.45168
4.5434369e-007 5.4672
4.5439369e-007 5.45045
4.5444369e-007 5.44166
4.5449369e-007 5.48354
4.5454369e-007 5.48354
4.5459369e-007 5.43562
4.5464369e-007 5.44454
4.5469369e-007 5.47173
4.5474369e-007 5.44482
4.5479369e-007 5.43589
4.5484369e-007 5.46212
4.5489369e-007 5.46995
4.5494369e-007 5.47118
4.5499369e-007 5.47599
4.5504369e-007 5.49095
4.5509369e-007 5.5121
4.5514369e-007 5.50935
4.5519369e-007 5.49919
4.5524369e-007 5.50798
4.5529369e-007 5.50647
4.5534369e-007 5.46541
4.5539369e-007 5.4245
4.5544369e-007 5.43479
4.5549369e-007 5.44386
4.5554369e-007 5.41282
4.5559369e-007 5.44454
4.5564369e-007 5.51443
4.5569369e-007 5.49384
4.5574369e-007 5.45127
4.5579369e-007 5.46349
4.5584369e-007 5.49178
4.5589369e-007 5.49974
4.5594369e-007 5.46308
4.5599369e-007 5.44853
4.5604369e-007 5.48601
4.5609369e-007 5.47201
4.5614369e-007 5.43397
4.5619369e-007 5.45182
4.5624369e-007 5.47887
4.5629369e-007 5.47503
4.5634369e-007 5.44138
4.5639369e-007 5.4315
4.5644369e-007 5.47764
4.5649369e-007 5.48313
4.5654369e-007 5.42971
4.5659369e-007 5.43287
4.5664369e-007 5.49425
4.5669369e-007 5.50386
4.5674369e-007 5.46459
4.5679369e-007 5.44262
4.5684369e-007 5.45251
4.5689369e-007 5.47942
4.5694369e-007 5.46088
4.5699369e-007 5.43328
4.5704369e-007 5.46789
4.5709369e-007 5.49123
4.5714369e-007 5.48395
4.5719369e-007 5.47379
4.5724369e-007 5.46541
4.5729369e-007 5.47516
4.5734369e-007 5.46143
4.5739369e-007 5.43672
4.5744369e-007 5.4477
4.5749369e-007 5.45196
4.5754369e-007 5.42683
4.5759369e-007 5.42408
4.5764369e-007 5.47146
4.5769369e-007 5.50318
4.5774369e-007 5.4705
4.5779369e-007 5.44207
4.5784369e-007 5.46075
4.5789369e-007 5.47818
4.5794369e-007 5.47242
4.5799369e-007 5.46816
4.5804369e-007 5.48203
4.5809369e-007 5.49919
4.5814369e-007 5.4867
4.5819369e-007 5.46088
4.5824369e-007 5.47036
4.5829369e-007 5.47283
4.5834369e-007 5.42683
4.5839369e-007 5.42587
4.5844369e-007 5.46844
4.5849369e-007 5.46047
4.5854369e-007 5.44399
4.5859369e-007 5.45429
4.5864369e-007 5.4694
4.5869369e-007 5.46143
4.5874369e-007 5.43067
4.5879369e-007 5.43287
4.5884369e-007 5.45251
4.5889369e-007 5.45924
4.5894369e-007 5.47489
4.5899369e-007 5.46596
4.5904369e-007 5.44001
4.5909369e-007 5.44715
4.5914369e-007 5.44248
4.5919369e-007 5.43342
4.5924369e-007 5.46308
4.5929369e-007 5.47544
4.5934369e-007 5.44564
4.5939369e-007 5.43795
4.5944369e-007 5.45718
4.5949369e-007 5.44564
4.5954369e-007 5.44001
4.5959369e-007 5.45731
4.5964369e-007 5.44674
4.5969369e-007 5.41749
4.5974369e-007 5.39676
4.5979369e-007 5.41681
4.5984369e-007 5.46651
4.5989369e-007 5.47118
4.5994369e-007 5.43699
4.5999369e-007 5.45594
4.6004369e-007 5.52666
4.6009369e-007 5.53448
4.6014369e-007 5.47159
4.6019369e-007 5.41969
4.6024369e-007 5.41736
4.6029369e-007 5.45347
4.6034369e-007 5.46857
4.6039369e-007 5.45553
4.6044369e-007 5.45525
4.6049369e-007 5.47104
4.6054369e-007 5.47297
4.6059369e-007 5.44276
4.6064369e-007 5.42573
4.6069369e-007 5.4591
4.6074369e-007 5.47104
4.6079369e-007 5.42065
4.6084369e-007 5.41227
4.6089369e-007 5.45443
4.6094369e-007 5.44262
4.6099369e-007 5.42971
4.6104369e-007 5.43836
4.6109369e-007 5.43067
4.6114369e-007 5.46184
4.6119369e-007 5.47942
4.6124369e-007 5.45223
4.6129369e-007 5.45223
4.6134369e-007 5.4602
4.6139369e-007 5.46157
4.6144369e-007 5.4602
4.6149369e-007 5.43781
4.6154369e-007 5.42285
4.6159369e-007 5.43781
4.6164369e-007 5.47489
4.6169369e-007 5.5051
4.6174369e-007 5.47008
4.6179369e-007 5.40541
4.6184369e-007 5.43219
4.6189369e-007 5.49411
4.6194369e-007 5.46816
4.6199369e-007 5.42408
4.6204369e-007 5.42807
4.6209369e-007 5.44605
4.6214369e-007 5.4547
4.6219369e-007 5.44798
4.6224369e-007 5.45663
4.6229369e-007 5.47846
4.6234369e-007 5.4455
4.6239369e-007 5.4131
4.6244369e-007 5.4466
4.6249369e-007 5.44935
4.6254369e-007 5.41777
4.6259369e-007 5.43026
4.6264369e-007 5.44303
4.6269369e-007 5.42326
4.6274369e-007 5.42944
4.6279369e-007 5.4661
4.6284369e-007 5.45663
4.6289369e-007 5.41749
4.6294369e-007 5.40994
4.6299369e-007 5.40816
4.6304369e-007 5.41955
4.6309369e-007 5.45237
4.6314369e-007 5.43795
4.6319369e-007 5.40829
4.6324369e-007 5.43644
4.6329369e-007 5.46061
4.6334369e-007 5.43328
4.6339369e-007 5.40733
4.6344369e-007 5.41983
4.6349369e-007 5.43891
4.6354369e-007 5.43933
4.6359369e-007 5.44729
4.6364369e-007 5.4672
4.6369369e-007 5.47626
4.6374369e-007 5.46596
4.6379369e-007 5.45663
4.6384369e-007 5.46047
4.6389369e-007 5.46514
4.6394369e-007 5.45017
4.6399369e-007 5.42546
4.6404369e-007 5.44193
4.6409369e-007 5.46322
4.6414369e-007 5.45484
4.6419369e-007 5.46706
4.6424369e-007 5.47956
4.6429369e-007 5.46171
4.6434369e-007 5.44578
4.6439369e-007 5.45113
4.6444369e-007 5.45457
4.6449369e-007 5.44715
4.6454369e-007 5.45086
4.6459369e-007 5.45663
4.6464369e-007 5.47077
4.6469369e-007 5.48738
4.6474369e-007 5.45155
4.6479369e-007 5.41639
4.6484369e-007 5.44138
4.6489369e-007 5.45319
4.6494369e-007 5.42422
4.6499369e-007 5.41186
4.6504369e-007 5.43781
4.6509369e-007 5.4547
4.6514369e-007 5.44441
4.6519369e-007 5.43287
4.6524369e-007 5.4293
4.6529369e-007 5.43493
4.6534369e-007 5.43836
4.6539369e-007 5.43438
4.6544369e-007 5.4304
4.6549369e-007 5.4407
4.6554369e-007 5.45773
4.6559369e-007 5.45374
4.6564369e-007 5.45004
4.6569369e-007 5.45223
4.6574369e-007 5.4293
4.6579369e-007 5.42244
4.6584369e-007 5.45621
4.6589369e-007 5.4661
4.6594369e-007 5.4315
4.6599369e-007 5.4153
4.6604369e-007 5.43534
4.6609369e-007 5.44303
4.6614369e-007 5.45882
4.6619369e-007 5.48903
4.6624369e-007 5.47654
4.6629369e-007 5.45882
4.6634369e-007 5.4602
4.6639369e-007 5.43919
4.6644369e-007 5.41914
4.6649369e-007 5.42367
4.6654369e-007 5.44441
4.6659369e-007 5.4547
4.6664369e-007 5.4337
4.6669369e-007 5.41173
4.6674369e-007 5.4061
4.6679369e-007 5.41736
4.6684369e-007 5.43397
4.6689369e-007 5.44015
4.6694369e-007 5.43328
4.6699369e-007 5.41845
4.6704369e-007 5.42381
4.6709369e-007 5.42971
4.6714369e-007 5.40651
4.6719369e-007 5.40294
4.6724369e-007 5.43713
4.6729369e-007 5.46184
4.6734369e-007 5.45086
4.6739369e-007 5.41241
4.6744369e-007 5.39607
4.6749369e-007 5.42889
4.6754369e-007 5.45773
4.6759369e-007 5.45814
4.6764369e-007 5.4591
4.6769369e-007 5.45594
4.6774369e-007 5.43026
4.6779369e-007 5.41022
4.6784369e-007 5.42271
4.6789369e-007 5.44564
4.6794369e-007 5.45086
4.6799369e-007 5.43479
4.6804369e-007 5.41365
4.6809369e-007 5.41942
4.6814369e-007 5.44097
4.6819369e-007 5.44715
4.6824369e-007 5.46184
4.6829369e-007 5.45141
4.6834369e-007 5.40376
4.6839369e-007 5.40376
4.6844369e-007 5.41351
4.6849369e-007 5.38371
4.6854369e-007 5.36078
4.6859369e-007 5.37548
4.6864369e-007 5.42147
4.6869369e-007 5.43521
4.6874369e-007 5.41255
4.6879369e-007 5.42903
4.6884369e-007 5.45731
4.6889369e-007 5.41928
4.6894369e-007 5.37644
4.6899369e-007 5.40266
4.6904369e-007 5.4374
4.6909369e-007 5.44207
4.6914369e-007 5.41928
4.6919369e-007 5.38783
4.6924369e-007 5.38413
4.6929369e-007 5.38646
4.6934369e-007 5.39099
4.6939369e-007 5.40513
4.6944369e-007 5.39566
4.6949369e-007 5.4039
4.6954369e-007 5.44564
4.6959369e-007 5.42999
4.6964369e-007 5.40417
4.6969369e-007 5.45072
4.6974369e-007 5.46541
4.6979369e-007 5.41818
4.6984369e-007 5.40253
4.6989369e-007 5.41928
4.6994369e-007 5.4142
4.6999369e-007 5.37877
4.7004369e-007 5.37355
4.7009369e-007 5.42546
4.7014369e-007 5.4418
4.7019369e-007 5.40184
4.7024369e-007 5.40321
4.7029369e-007 5.4385
4.7034369e-007 5.4304
4.7039369e-007 5.3914
4.7044369e-007 5.39497
4.7049369e-007 5.42752
4.7054369e-007 5.41433
4.7059369e-007 5.37822
4.7064369e-007 5.37465
4.7069369e-007 5.39291
4.7074369e-007 5.40802
4.7079369e-007 5.41433
4.7084369e-007 5.41667
4.7089369e-007 5.43301
4.7094369e-007 5.43013
4.7099369e-007 5.38605
4.7104369e-007 5.37918
4.7109369e-007 5.40321
4.7114369e-007 5.40541
4.7119369e-007 5.42106
4.7124369e-007 5.44729
4.7129369e-007 5.43356
4.7134369e-007 5.39854
4.7139369e-007 5.41131
4.7144369e-007 5.44125
4.7149369e-007 5.42889
4.7154369e-007 5.40692
4.7159369e-007 5.39429
4.7164369e-007 5.39758
4.7169369e-007 5.42353
4.7174369e-007 5.42106
4.7179369e-007 5.39923
4.7184369e-007 5.41818
4.7189369e-007 5.42381
4.7194369e-007 5.38111
4.7199369e-007 5.35914
4.7204369e-007 5.36325
4.7209369e-007 5.37616
4.7214369e-007 5.39278
4.7219369e-007 5.39401
4.7224369e-007 5.41804
4.7229369e-007 5.44344
4.7234369e-007 5.40843
4.7239369e-007 5.38001
4.7244369e-007 5.40994
4.7249369e-007 5.43878
4.7254369e-007 5.40816
4.7259369e-007 5.38632
4.7264369e-007 5.44015
4.7269369e-007 5.4407
4.7274369e-007 5.36655
4.7279369e-007 5.36614
4.7284369e-007 5.41227
4.7289369e-007 5.4142
4.7294369e-007 5.39841
4.7299369e-007 5.39731
4.7304369e-007 5.40568
4.7309369e-007 5.41461
4.7314369e-007 5.41598
4.7319369e-007 5.41488
4.7324369e-007 5.43479
4.7329369e-007 5.43205
4.7334369e-007 5.37946
4.7339369e-007 5.37891
4.7344369e-007 5.41694
4.7349369e-007 5.40733
4.7354369e-007 5.39085
4.7359369e-007 5.39882
4.7364369e-007 5.42532
4.7369369e-007 5.44042
4.7374369e-007 5.41173
4.7379369e-007 5.39456
4.7384369e-007 5.41049
4.7389369e-007 5.39978
4.7394369e-007 5.37438
4.7399369e-007 5.39401
4.7404369e-007 5.4212
4.7409369e-007 5.4028
4.7414369e-007 5.38646
4.7419369e-007 5.40486
4.7424369e-007 5.41571
4.7429369e-007 5.38728
4.7434369e-007 5.35186
4.7439369e-007 5.36614
4.7444369e-007 5.42051
4.7449369e-007 5.43699
4.7454369e-007 5.40005
4.7459369e-007 5.37795
4.7464369e-007 5.40623
4.7469369e-007 5.4315
4.7474369e-007 5.40349
4.7479369e-007 5.37548
4.7484369e-007 5.38371
4.7489369e-007 5.3936
4.7494369e-007 5.38413
4.7499369e-007 5.36408
4.7504369e-007 5.3995
4.7509369e-007 5.47063
4.7514369e-007 5.45718
4.7519369e-007 5.39182
4.7524369e-007 5.36504
4.7529369e-007 5.37479
4.7534369e-007 5.37259
4.7539369e-007 5.34403
4.7544369e-007 5.3601
4.7549369e-007 5.40706
4.7554369e-007 5.40706
4.7559369e-007 5.39429
4.7564369e-007 5.41282
4.7569369e-007 5.41035
4.7574369e-007 5.38097
4.7579369e-007 5.38852
4.7584369e-007 5.40486
4.7589369e-007 5.3995
4.7594369e-007 5.37808
4.7599369e-007 5.34513
4.7604369e-007 5.35543
4.7609369e-007 5.39827
4.7614369e-007 5.41365
4.7619369e-007 5.40912
4.7624369e-007 5.4017
4.7629369e-007 5.37589
4.7634369e-007 5.36943
4.7639369e-007 5.42326
4.7644369e-007 5.43493
4.7649369e-007 5.38289
4.7654369e-007 5.38248
4.7659369e-007 5.41653
4.7664369e-007 5.43493
4.7669369e-007 5.41653
4.7674369e-007 5.3557
4.7679369e-007 5.35364
4.7684369e-007 5.41612
4.7689369e-007 5.43054
4.7694369e-007 5.40459
4.7699369e-007 5.41049
4.7704369e-007 5.40788
4.7709369e-007 5.36078
4.7714369e-007 5.3454
4.7719369e-007 5.38481
4.7724369e-007 5.42436
4.7729369e-007 5.42903
4.7734369e-007 5.39964
4.7739369e-007 5.3822
4.7744369e-007 5.39662
4.7749369e-007 5.40527
4.7754369e-007 5.39223
4.7759369e-007 5.37905
4.7764369e-007 5.39168
4.7769369e-007 5.41241
4.7774369e-007 5.3969
4.7779369e-007 5.36586
4.7784369e-007 5.37671
4.7789369e-007 5.40349
4.7794369e-007 5.38742
4.7799369e-007 5.36573
4.7804369e-007 5.3822
4.7809369e-007 5.39621
4.7814369e-007 5.38289
4.7819369e-007 5.37877
4.7824369e-007 5.39786
4.7829369e-007 5.40665
4.7834369e-007 5.38976
4.7839369e-007 5.37891
4.7844369e-007 5.39648
4.7849369e-007 5.41516
4.7854369e-007 5.38948
4.7859369e-007 5.3579
4.7864369e-007 5.40445
4.7869369e-007 5.44537
4.7874369e-007 5.40719
4.7879369e-007 5.3914
4.7884369e-007 5.4017
4.7889369e-007 5.39731
4.7894369e-007 5.38976
4.7899369e-007 5.37053
4.7904369e-007 5.37548
4.7909369e-007 5.39799
4.7914369e-007 5.39525
4.7919369e-007 5.38673
4.7924369e-007 5.3925
4.7929369e-007 5.41035
4.7934369e-007 5.40733
4.7939369e-007 5.37424
4.7944369e-007 5.36174
4.7949369e-007 5.37506
4.7954369e-007 5.39223
4.7959369e-007 5.41516
4.7964369e-007 5.42861
4.7969369e-007 5.42147
4.7974369e-007 5.40156
4.7979369e-007 5.38564
4.7984369e-007 5.38632
4.7989369e-007 5.39909
4.7994369e-007 5.37822
4.7999369e-007 5.34101
4.8004369e-007 5.37753
4.8009369e-007 5.41626
4.8014369e-007 5.37204
4.8019369e-007 5.34348
4.8024369e-007 5.36586
4.8029369e-007 5.3763
4.8034369e-007 5.3844
4.8039369e-007 5.39607
4.8044369e-007 5.38701
4.8049369e-007 5.38111
4.8054369e-007 5.37863
4.8059369e-007 5.35927
4.8064369e-007 5.35474
4.8069369e-007 5.38248
4.8074369e-007 5.3877
4.8079369e-007 5.36367
4.8084369e-007 5.37561
4.8089369e-007 5.38262
4.8094369e-007 5.35721
4.8099369e-007 5.37726
4.8104369e-007 5.4153
4.8109369e-007 5.41282
4.8114369e-007 5.38207
4.8119369e-007 5.3741
4.8124369e-007 5.41186
4.8129369e-007 5.39333
4.8134369e-007 5.32494
4.8139369e-007 5.33154
4.8144369e-007 5.38289
4.8149369e-007 5.39868
4.8154369e-007 5.38811
4.8159369e-007 5.38056
4.8164369e-007 5.37369
4.8169369e-007 5.36065
4.8174369e-007 5.35776
4.8179369e-007 5.373
4.8184369e-007 5.38797
4.8189369e-007 5.38646
4.8194369e-007 5.36765
4.8199369e-007 5.3406
4.8204369e-007 5.34637
4.8209369e-007 5.37946
4.8214369e-007 5.3763
4.8219369e-007 5.3682
4.8224369e-007 5.38948
4.8229369e-007 5.38248
4.8234369e-007 5.33442
4.8239369e-007 5.32728
4.8244369e-007 5.37767
4.8249369e-007 5.3833
4.8254369e-007 5.35282
4.8259369e-007 5.36037
4.8264369e-007 5.36902
4.8269369e-007 5.3638
4.8274369e-007 5.36628
4.8279369e-007 5.37204
4.8284369e-007 5.38509
4.8289369e-007 5.38481
4.8294369e-007 5.37204
4.8299369e-007 5.39223
4.8304369e-007 5.41186
4.8309369e-007 5.37163
4.8314369e-007 5.32865
4.8319369e-007 5.34485
4.8324369e-007 5.37657
4.8329369e-007 5.38399
4.8334369e-007 5.38536
4.8339369e-007 5.37602
4.8344369e-007 5.35625
4.8349369e-007 5.37067
4.8354369e-007 5.38619
4.8359369e-007 5.3509
4.8364369e-007 5.33373
4.8369369e-007 5.36078
4.8374369e-007 5.35103
4.8379369e-007 5.35021
4.8384369e-007 5.41433
4.8389369e-007 5.43122
4.8394369e-007 5.36971
4.8399369e-007 5.32742
4.8404369e-007 5.33689
4.8409369e-007 5.36133
4.8414369e-007 5.37259
4.8419369e-007 5.37273
4.8424369e-007 5.39264
4.8429369e-007 5.41681
4.8434369e-007 5.39429
4.8439369e-007 5.36806
4.8444369e-007 5.38138
4.8449369e-007 5.40349
4.8454369e-007 5.39429
4.8459369e-007 5.35749
4.8464369e-007 5.35158
4.8469369e-007 5.36271
4.8474369e-007 5.3557
4.8479369e-007 5.3568
4.8484369e-007 5.35762
4.8489369e-007 5.36325
4.8494369e-007 5.36023
4.8499369e-007 5.35405
4.8504369e-007 5.40005
4.8509369e-007 5.40706
4.8514369e-007 5.3509
4.8519369e-007 5.35021
4.8524369e-007 5.36779
4.8529369e-007 5.3568
4.8534369e-007 5.36119
4.8539369e-007 5.36779
4.8544369e-007 5.36435
4.8549369e-007 5.35254
4.8554369e-007 5.32055
4.8559369e-007 5.3178
4.8564369e-007 5.36174
4.8569369e-007 5.38358
4.8574369e-007 5.37973
4.8579369e-007 5.39346
4.8584369e-007 5.412
4.8589369e-007 5.38385
4.8594369e-007 5.32234
4.8599369e-007 5.33099
4.8604369e-007 5.39278
4.8609369e-007 5.41269
4.8614369e-007 5.40115
4.8619369e-007 5.37795
4.8624369e-007 5.37396
4.8629369e-007 5.38687
4.8634369e-007 5.34046
4.8639369e-007 5.29968
4.8644369e-007 5.33675
4.8649369e-007 5.36353
4.8654369e-007 5.35021
4.8659369e-007 5.34211
4.8664369e-007 5.35968
4.8669369e-007 5.39072
4.8674369e-007 5.39113
4.8679369e-007 5.35557
4.8684369e-007 5.33112
4.8689369e-007 5.34637
4.8694369e-007 5.35941
4.8699369e-007 5.33099
4.8704369e-007 5.3152
4.8709369e-007 5.35035
4.8714369e-007 5.36971
4.8719369e-007 5.35543
4.8724369e-007 5.37287
4.8729369e-007 5.39593
4.8734369e-007 5.36614
4.8739369e-007 5.35378
4.8744369e-007 5.38138
4.8749369e-007 5.37067
4.8754369e-007 5.33771
4.8759369e-007 5.3395
4.8764369e-007 5.35996
4.8769369e-007 5.36943
4.8774369e-007 5.38001
4.8779369e-007 5.39127
4.8784369e-007 5.38838
4.8789369e-007 5.38193
4.8794369e-007 5.37273
4.8799369e-007 5.3638
4.8804369e-007 5.3671
4.8809369e-007 5.37314
4.8814369e-007 5.373
4.8819369e-007 5.34609
4.8824369e-007 5.31259
4.8829369e-007 5.3417
4.8834369e-007 5.36724
4.8839369e-007 5.33497
4.8844369e-007 5.34595
4.8849369e-007 5.36216
4.8854369e-007 5.33689
4.8859369e-007 5.36037
4.8864369e-007 5.38522
4.8869369e-007 5.35914
4.8874369e-007 5.35241
4.8879369e-007 5.38111
4.8884369e-007 5.38797
4.8889369e-007 5.3568
4.8894369e-007 5.33222
4.8899369e-007 5.32151
4.8904369e-007 5.32549
4.8909369e-007 5.3454
4.8914369e-007 5.34609
4.8919369e-007 5.34485
4.8924369e-007 5.38262
4.8929369e-007 5.40417
4.8934369e-007 5.36216
4.8939369e-007 5.34513
4.8944369e-007 5.3638
4.8949369e-007 5.34595
4.8954369e-007 5.32865
4.8959369e-007 5.32385
4.8964369e-007 5.33181
4.8969369e-007 5.35323
4.8974369e-007 5.32714
4.8979369e-007 5.31025
4.8984369e-007 5.33785
4.8989369e-007 5.33428
4.8994369e-007 5.32096
4.8999369e-007 5.33154
4.9004369e-007 5.33181
4.9009369e-007 5.33305
4.9014369e-007 5.35378
4.9019369e-007 5.36806
4.9024369e-007 5.37795
4.9029369e-007 5.39113
4.9034369e-007 5.38934
4.9039369e-007 5.38687
4.9044369e-007 5.38248
4.9049369e-007 5.35282
4.9054369e-007 5.31877
4.9059369e-007 5.31671
4.9064369e-007 5.3395
4.9069369e-007 5.33936
4.9074369e-007 5.32426
4.9079369e-007 5.35282
4.9084369e-007 5.39278
4.9089369e-007 5.37671
4.9094369e-007 5.3325
4.9099369e-007 5.32
4.9104369e-007 5.34334
4.9109369e-007 5.36367
4.9114369e-007 5.36353
4.9119369e-007 5.35145
4.9124369e-007 5.33167
4.9129369e-007 5.33318
4.9134369e-007 5.34252
4.9139369e-007 5.3178
4.9144369e-007 5.31355
4.9149369e-007 5.35172
4.9154369e-007 5.36216
4.9159369e-007 5.36339
4.9164369e-007 5.38509
4.9169369e-007 5.38165
4.9174369e-007 5.35337
4.9179369e-007 5.33208
4.9184369e-007 5.33689
4.9189369e-007 5.36174
4.9194369e-007 5.3476
4.9199369e-007 5.3097
4.9204369e-007 5.31465
4.9209369e-007 5.34815
4.9214369e-007 5.36696
4.9219369e-007 5.33565
4.9224369e-007 5.30558
4.9229369e-007 5.3281
4.9234369e-007 5.33579
4.9239369e-007 5.33634
4.9244369e-007 5.37108
4.9249369e-007 5.37245
4.9254369e-007 5.31547
4.9259369e-007 5.29776
4.9264369e-007 5.36696
4.9269369e-007 5.39786
4.9274369e-007 5.34897
4.9279369e-007 5.32838
4.9284369e-007 5.34403
4.9289369e-007 5.36435
4.9294369e-007 5.36037
4.9299369e-007 5.3233
4.9304369e-007 5.32343
4.9309369e-007 5.36078
4.9314369e-007 5.36037
4.9319369e-007 5.32961
4.9324369e-007 5.32234
4.9329369e-007 5.3281
4.9334369e-007 5.31959
4.9339369e-007 5.31767
4.9344369e-007 5.34019
4.9349369e-007 5.35982
4.9354369e-007 5.34087
4.9359369e-007 5.30819
4.9364369e-007 5.34156
4.9369369e-007 5.39937
4.9374369e-007 5.37177
4.9379369e-007 5.32028
4.9384369e-007 5.33195
4.9389369e-007 5.33758
4.9394369e-007 5.29199
4.9399369e-007 5.28512
4.9404369e-007 5.33044
4.9409369e-007 5.32824
4.9414369e-007 5.29364
4.9419369e-007 5.30545
4.9424369e-007 5.33524
4.9429369e-007 5.33648
4.9434369e-007 5.32014
4.9439369e-007 5.31794
4.9444369e-007 5.33868
4.9449369e-007 5.35708
4.9454369e-007 5.33936
4.9459369e-007 5.31602
4.9464369e-007 5.35378
4.9469369e-007 5.37781
4.9474369e-007 5.31396
4.9479369e-007 5.29048
4.9484369e-007 5.35035
4.9489369e-007 5.35103
4.9494369e-007 5.29886
4.9499369e-007 5.30572
4.9504369e-007 5.3428
4.9509369e-007 5.35282
4.9514369e-007 5.3384
4.9519369e-007 5.32124
4.9524369e-007 5.32453
4.9529369e-007 5.31739
4.9534369e-007 5.29268
4.9539369e-007 5.30394
4.9544369e-007 5.35639
4.9549369e-007 5.37259
4.9554369e-007 5.32426
4.9559369e-007 5.30654
4.9564369e-007 5.34417
4.9569369e-007 5.36092
4.9574369e-007 5.3222
4.9579369e-007 5.29048
4.9584369e-007 5.32343
4.9589369e-007 5.33277
4.9594369e-007 5.27332
4.9599369e-007 5.25588
4.9604369e-007 5.32234
4.9609369e-007 5.34994
4.9614369e-007 5.30696
4.9619369e-007 5.31327
4.9624369e-007 5.3498
4.9629369e-007 5.35145
4.9634369e-007 5.35172
4.9639369e-007 5.35845
4.9644369e-007 5.35392
4.9649369e-007 5.32714
4.9654369e-007 5.306
4.9659369e-007 5.32014
4.9664369e-007 5.3362
4.9669369e-007 5.34458
4.9674369e-007 5.33511
4.9679369e-007 5.30339
4.9684369e-007 5.31451
4.9689369e-007 5.33607
4.9694369e-007 5.30352
4.9699369e-007 5.30627
4.9704369e-007 5.36916
4.9709369e-007 5.38509
4.9714369e-007 5.36531
4.9719369e-007 5.3498
4.9724369e-007 5.31396
4.9729369e-007 5.32151
4.9734369e-007 5.3557
4.9739369e-007 5.33469
4.9744369e-007 5.33373
4.9749369e-007 5.34829
4.9754369e-007 5.31259
4.9759369e-007 5.30943
4.9764369e-007 5.34485
4.9769369e-007 5.34637
4.9774369e-007 5.32728
4.9779369e-007 5.31959
4.9784369e-007 5.33662
4.9789369e-007 5.35625
4.9794369e-007 5.34623
4.9799369e-007 5.32302
4.9804369e-007 5.31671
4.9809369e-007 5.3362
4.9814369e-007 5.35241
4.9819369e-007 5.34266
4.9824369e-007 5.3336
4.9829369e-007 5.32632
4.9834369e-007 5.30723
4.9839369e-007 5.3027
4.9844369e-007 5.32096
4.9849369e-007 5.33785
4.9854369e-007 5.32508
4.9859369e-007 5.29844
4.9864369e-007 5.31945
4.9869369e-007 5.35447
4.9874369e-007 5.33208
4.9879369e-007 5.30806
4.9884369e-007 5.3362
4.9889369e-007 5.36724
4.9894369e-007 5.35268
