LECROYWaveRunnerkR 21099 Waveform
Segments 1 SegmentSize 100002
Segment TrigTime TimeSinceSegment1
#1 09-May-2022 14:43:36 0                 
Time Ampl
4.6397469e-008 -0.0390405
4.6447469e-008 -0.0447389
4.6497469e-008 -0.0439425
4.6547469e-008 -0.037585
4.6597469e-008 -0.0371593
4.6647469e-008 -0.0399056
4.6697469e-008 -0.0401664
4.6747469e-008 -0.0395073
4.6797469e-008 -0.0383402
4.6847469e-008 -0.0396584
4.6897469e-008 -0.0407569
4.6947469e-008 -0.0382441
4.6997469e-008 -0.039425
4.7047469e-008 -0.041979
4.7097469e-008 -0.0408118
4.7147469e-008 -0.0395211
4.7197469e-008 -0.0377223
4.7247469e-008 -0.0401802
4.7297469e-008 -0.0458924
4.7347469e-008 -0.0436954
4.7397469e-008 -0.0388482
4.7447469e-008 -0.0398506
4.7497469e-008 -0.0425007
4.7547469e-008 -0.0428578
4.7597469e-008 -0.0404548
4.7647469e-008 -0.0378184
4.7697469e-008 -0.0378733
4.7747469e-008 -0.0389856
4.7797469e-008 -0.0412512
4.7847469e-008 -0.0433246
4.7897469e-008 -0.0403724
4.7947469e-008 -0.0353056
4.7997469e-008 -0.0368572
4.8047469e-008 -0.0452744
4.8097469e-008 -0.0485562
4.8147469e-008 -0.0419652
4.8197469e-008 -0.0367199
4.8247469e-008 -0.0400429
4.8297469e-008 -0.0440936
4.8347469e-008 -0.0426106
4.8397469e-008 -0.0393975
4.8447469e-008 -0.038505
4.8497469e-008 -0.040647
4.8547469e-008 -0.0404136
4.8597469e-008 -0.0359647
4.8647469e-008 -0.0367474
4.8697469e-008 -0.0429813
4.8747469e-008 -0.0420202
4.8797469e-008 -0.0381617
4.8847469e-008 -0.0429264
4.8897469e-008 -0.0448488
4.8947469e-008 -0.0378321
4.8997469e-008 -0.0356626
4.9047469e-008 -0.040139
4.9097469e-008 -0.0405235
4.9147469e-008 -0.0372005
4.9197469e-008 -0.037736
4.9247469e-008 -0.0425557
4.9297469e-008 -0.0457276
4.9347469e-008 -0.0425969
4.9397469e-008 -0.0396859
4.9447469e-008 -0.0413473
4.9497469e-008 -0.04121
4.9547469e-008 -0.0414572
4.9597469e-008 -0.0444368
4.9647469e-008 -0.0425145
4.9697469e-008 -0.0375026
4.9747469e-008 -0.0371181
4.9797469e-008 -0.0390817
4.9847469e-008 -0.0393975
4.9897469e-008 -0.0376536
4.9947469e-008 -0.0358548
4.9997469e-008 -0.0367748
5.0047469e-008 -0.0404823
5.0097469e-008 -0.0425557
5.0147469e-008 -0.0388482
5.0197469e-008 -0.0367474
5.0247469e-008 -0.0409217
5.0297469e-008 -0.0404136
5.0347469e-008 -0.0360059
5.0397469e-008 -0.0387384
5.0447469e-008 -0.0436816
5.0497469e-008 -0.0436954
5.0547469e-008 -0.0414434
5.0597469e-008 -0.0405235
5.0647469e-008 -0.0386286
5.0697469e-008 -0.0347975
5.0747469e-008 -0.0356077
5.0797469e-008 -0.0389444
5.0847469e-008 -0.0404685
5.0897469e-008 -0.0412375
5.0947469e-008 -0.0398094
5.0997469e-008 -0.0406608
5.1047469e-008 -0.0435306
5.1097469e-008 -0.0422673
5.1147469e-008 -0.0394936
5.1197469e-008 -0.0365139
5.1247469e-008 -0.0370632
5.1297469e-008 -0.0415808
5.1347469e-008 -0.0396859
5.1397469e-008 -0.0361981
5.1447469e-008 -0.0401939
5.1497469e-008 -0.042844
5.1547469e-008 -0.0408118
5.1597469e-008 -0.0405646
5.1647469e-008 -0.0413199
5.1697469e-008 -0.0411688
5.1747469e-008 -0.0400429
5.1797469e-008 -0.038656
5.1847469e-008 -0.038093
5.1897469e-008 -0.0372142
5.1947469e-008 -0.0383127
5.1997469e-008 -0.0422673
5.2047469e-008 -0.0443133
5.2097469e-008 -0.0418691
5.2147469e-008 -0.0403587
5.2197469e-008 -0.044835
5.2247469e-008 -0.0478285
5.2297469e-008 -0.0427891
5.2347469e-008 -0.0366375
5.2397469e-008 -0.0375438
5.2447469e-008 -0.041622
5.2497469e-008 -0.0393563
5.2547469e-008 -0.0340973
5.2597469e-008 -0.0344955
5.2647469e-008 -0.0386148
5.2697469e-008 -0.0409766
5.2747469e-008 -0.0392053
5.2797469e-008 -0.0379008
5.2847469e-008 -0.0399879
5.2897469e-008 -0.0382715
5.2947469e-008 -0.0346877
5.2997469e-008 -0.0387109
5.3047469e-008 -0.0443545
5.3097469e-008 -0.0422536
5.3147469e-008 -0.0375438
5.3197469e-008 -0.0360608
5.3247469e-008 -0.0364178
5.3297469e-008 -0.0369533
5.3347469e-008 -0.0372829
5.3397469e-008 -0.0392876
5.3447469e-008 -0.0425282
5.3497469e-008 -0.0421987
5.3547469e-008 -0.0387796
5.3597469e-008 -0.0378596
5.3647469e-008 -0.0405509
5.3697469e-008 -0.0432697
5.3747469e-008 -0.0401939
5.3797469e-008 -0.0340011
5.3847469e-008 -0.0359922
5.3897469e-008 -0.0421437
5.3947469e-008 -0.041773
5.3997469e-008 -0.0393151
5.4047469e-008 -0.0413748
5.4097469e-008 -0.0447115
5.4147469e-008 -0.0434894
5.4197469e-008 -0.0391503
5.4247469e-008 -0.0379557
5.4297469e-008 -0.0411002
5.4347469e-008 -0.0425007
5.4397469e-008 -0.0381617
5.4447469e-008 -0.0364178
5.4497469e-008 -0.0417181
5.4547469e-008 -0.0435031
5.4597469e-008 -0.0413061
5.4647469e-008 -0.0415121
5.4697469e-008 -0.0405372
5.4747469e-008 -0.039933
5.4797469e-008 -0.0415396
5.4847469e-008 -0.0401802
5.4897469e-008 -0.0384912
5.4947469e-008 -0.0389169
5.4997469e-008 -0.0386011
5.5047469e-008 -0.0411276
5.5097469e-008 -0.0434207
5.5147469e-008 -0.0405097
5.5197469e-008 -0.0396309
5.5247469e-008 -0.0396035
5.5297469e-008 -0.0388482
5.5347469e-008 -0.0399742
5.5397469e-008 -0.0390954
5.5447469e-008 -0.0380518
5.5497469e-008 -0.0389444
5.5547469e-008 -0.0394662
5.5597469e-008 -0.0396996
5.5647469e-008 -0.042693
5.5697469e-008 -0.0448213
5.5747469e-008 -0.0406333
5.5797469e-008 -0.0393151
5.5847469e-008 -0.0412237
5.5897469e-008 -0.0381892
5.5947469e-008 -0.0378871
5.5997469e-008 -0.041004
5.6047469e-008 -0.0400017
5.6097469e-008 -0.0397408
5.6147469e-008 -0.041979
5.6197469e-008 -0.0420888
5.6247469e-008 -0.0399467
5.6297469e-008 -0.0363492
5.6347469e-008 -0.035031
5.6397469e-008 -0.0389581
5.6447469e-008 -0.0408805
5.6497469e-008 -0.0372692
5.6547469e-008 -0.0372692
5.6597469e-008 -0.0416357
5.6647469e-008 -0.042693
5.6697469e-008 -0.0418005
5.6747469e-008 -0.0427616
5.6797469e-008 -0.0440798
5.6847469e-008 -0.0441622
5.6897469e-008 -0.0416631
5.6947469e-008 -0.0360608
5.6997469e-008 -0.0330674
5.7047469e-008 -0.0362942
5.7097469e-008 -0.0402763
5.7147469e-008 -0.0403449
5.7197469e-008 -0.0385736
5.7247469e-008 -0.0401664
5.7297469e-008 -0.0430225
5.7347469e-008 -0.0414846
5.7397469e-008 -0.0385599
5.7447469e-008 -0.0396721
5.7497469e-008 -0.0410178
5.7547469e-008 -0.0382303
5.7597469e-008 -0.0374614
5.7647469e-008 -0.0399742
5.7697469e-008 -0.0389993
5.7747469e-008 -0.0378047
5.7797469e-008 -0.0403312
5.7847469e-008 -0.0400017
5.7897469e-008 -0.0375575
5.7947469e-008 -0.0395211
5.7997469e-008 -0.0404136
5.8047469e-008 -0.0361844
5.8097469e-008 -0.0341796
5.8147469e-008 -0.0354155
5.8197469e-008 -0.0366787
5.8247469e-008 -0.0389444
5.8297469e-008 -0.0404823
5.8347469e-008 -0.0406058
5.8397469e-008 -0.0414984
5.8447469e-008 -0.0431736
5.8497469e-008 -0.0424321
5.8547469e-008 -0.0385187
5.8597469e-008 -0.0386697
5.8647469e-008 -0.0442721
5.8697469e-008 -0.0447115
5.8747469e-008 -0.0382441
5.8797469e-008 -0.034468
5.8847469e-008 -0.0362119
5.8897469e-008 -0.0372692
5.8947469e-008 -0.0360608
5.8997469e-008 -0.0376674
5.9047469e-008 -0.0409903
5.9097469e-008 -0.0412924
5.9147469e-008 -0.0392053
5.9197469e-008 -0.0381617
5.9247469e-008 -0.0398506
5.9297469e-008 -0.0421849
5.9347469e-008 -0.0420476
5.9397469e-008 -0.0395211
5.9447469e-008 -0.0386148
5.9497469e-008 -0.0387933
5.9547469e-008 -0.0374339
5.9597469e-008 -0.0372966
5.9647469e-008 -0.0383951
5.9697469e-008 -0.039576
5.9747469e-008 -0.0406196
5.9797469e-008 -0.0375987
5.9847469e-008 -0.0361981
5.9897469e-008 -0.0409354
5.9947469e-008 -0.0398781
5.9997469e-008 -0.0359235
6.0047469e-008 -0.0403312
6.0097469e-008 -0.0429676
6.0147469e-008 -0.0380381
6.0197469e-008 -0.0358686
6.0247469e-008 -0.03937
6.0297469e-008 -0.0397133
6.0347469e-008 -0.0357862
6.0397469e-008 -0.0357999
6.0447469e-008 -0.0401527
6.0497469e-008 -0.0410864
6.0547469e-008 -0.0380656
6.0597469e-008 -0.0384638
6.0647469e-008 -0.0409766
6.0697469e-008 -0.0416082
6.0747469e-008 -0.0402214
6.0797469e-008 -0.0368984
6.0847469e-008 -0.0359922
6.0897469e-008 -0.0362531
6.0947469e-008 -0.0370495
6.0997469e-008 -0.0396996
6.1047469e-008 -0.0398232
6.1097469e-008 -0.0408255
6.1147469e-008 -0.0415945
6.1197469e-008 -0.038656
6.1247469e-008 -0.0396996
6.1297469e-008 -0.0412787
6.1347469e-008 -0.037585
6.1397469e-008 -0.0364453
6.1447469e-008 -0.0403449
6.1497469e-008 -0.0422536
6.1547469e-008 -0.0385462
6.1597469e-008 -0.0355528
6.1647469e-008 -0.0382715
6.1697469e-008 -0.0385736
6.1747469e-008 -0.035594
6.1797469e-008 -0.0363904
6.1847469e-008 -0.0387521
6.1897469e-008 -0.0409491
6.1947469e-008 -0.0407843
6.1997469e-008 -0.0371044
6.2047469e-008 -0.0378047
6.2097469e-008 -0.0405509
6.2147469e-008 -0.0382029
6.2197469e-008 -0.0373927
6.2247469e-008 -0.0390268
6.2297469e-008 -0.0368435
6.2347469e-008 -0.0352095
6.2397469e-008 -0.0395211
6.2447469e-008 -0.043558
6.2497469e-008 -0.040139
6.2547469e-008 -0.0362668
6.2597469e-008 -0.0396035
6.2647469e-008 -0.0433933
6.2697469e-008 -0.0409491
6.2747469e-008 -0.039727
6.2797469e-008 -0.0421575
6.2847469e-008 -0.0408393
6.2897469e-008 -0.040139
6.2947469e-008 -0.0416769
6.2997469e-008 -0.0407843
6.3047469e-008 -0.0420064
6.3097469e-008 -0.0440524
6.3147469e-008 -0.0421849
6.3197469e-008 -0.0413885
6.3247469e-008 -0.0419652
6.3297469e-008 -0.0397408
6.3347469e-008 -0.0374477
6.3397469e-008 -0.0363766
6.3447469e-008 -0.0373104
6.3497469e-008 -0.0399742
6.3547469e-008 -0.0396172
6.3597469e-008 -0.0387659
6.3647469e-008 -0.0399879
6.3697469e-008 -0.0381617
6.3747469e-008 -0.0354566
6.3797469e-008 -0.0383814
6.3847469e-008 -0.0429401
6.3897469e-008 -0.0430363
6.3947469e-008 -0.0404548
6.3997469e-008 -0.0367886
6.4047469e-008 -0.0351683
6.4097469e-008 -0.0385874
6.4147469e-008 -0.0403724
6.4197469e-008 -0.0386697
6.4247469e-008 -0.0414709
6.4297469e-008 -0.04581
6.4347469e-008 -0.0442995
6.4397469e-008 -0.0414434
6.4447469e-008 -0.0407843
6.4497469e-008 -0.0382303
6.4547469e-008 -0.0354566
6.4597469e-008 -0.0384226
6.4647469e-008 -0.0427891
6.4697469e-008 -0.0418966
6.4747469e-008 -0.0405921
6.4797469e-008 -0.0416494
6.4847469e-008 -0.0411826
6.4897469e-008 -0.0411826
6.4947469e-008 -0.0417455
6.4997469e-008 -0.0387384
6.5047469e-008 -0.0384638
6.5097469e-008 -0.0424321
6.5147469e-008 -0.0405646
6.5197469e-008 -0.0385187
6.5247469e-008 -0.0434345
6.5297469e-008 -0.0427342
6.5347469e-008 -0.0370495
6.5397469e-008 -0.0398644
6.5447469e-008 -0.043613
6.5497469e-008 -0.0394524
6.5547469e-008 -0.0348799
6.5597469e-008 -0.0351271
6.5647469e-008 -0.0399742
6.5697469e-008 -0.0422399
6.5747469e-008 -0.0377223
6.5797469e-008 -0.0378321
6.5847469e-008 -0.0415396
6.5897469e-008 -0.0384912
6.5947469e-008 -0.0356214
6.5997469e-008 -0.0377086
6.6047469e-008 -0.0414846
6.6097469e-008 -0.0436954
6.6147469e-008 -0.0404823
6.6197469e-008 -0.0368572
6.6247469e-008 -0.0379969
6.6297469e-008 -0.0384089
6.6347469e-008 -0.0369808
6.6397469e-008 -0.0365139
6.6447469e-008 -0.0366787
6.6497469e-008 -0.0372966
6.6547469e-008 -0.0368847
6.6597469e-008 -0.0388757
6.6647469e-008 -0.0436679
6.6697469e-008 -0.0421849
6.6747469e-008 -0.0378459
6.6797469e-008 -0.0382303
6.6847469e-008 -0.0387796
6.6897469e-008 -0.0386148
6.6947469e-008 -0.0385736
6.6997469e-008 -0.0375712
6.7047469e-008 -0.0392739
6.7097469e-008 -0.040853
6.7147469e-008 -0.0394387
6.7197469e-008 -0.0416494
6.7247469e-008 -0.04489
6.7297469e-008 -0.0410315
6.7347469e-008 -0.0362668
6.7397469e-008 -0.0373653
6.7447469e-008 -0.0409629
6.7497469e-008 -0.041059
6.7547469e-008 -0.0377223
6.7597469e-008 -0.0364178
6.7647469e-008 -0.0368298
6.7697469e-008 -0.0372142
6.7747469e-008 -0.0377086
6.7797469e-008 -0.037942
6.7847469e-008 -0.0390954
6.7897469e-008 -0.0407432
6.7947469e-008 -0.0405921
6.7997469e-008 -0.0373927
6.8047469e-008 -0.036308
6.8097469e-008 -0.0386835
6.8147469e-008 -0.0353468
6.8197469e-008 -0.0327928
6.8247469e-008 -0.0389993
6.8297469e-008 -0.040702
6.8347469e-008 -0.0375575
6.8397469e-008 -0.0388894
6.8447469e-008 -0.042487
6.8497469e-008 -0.0422536
6.8547469e-008 -0.0386286
6.8597469e-008 -0.0403861
6.8647469e-008 -0.0435031
6.8697469e-008 -0.0420202
6.8747469e-008 -0.0417181
6.8797469e-008 -0.0405372
6.8847469e-008 -0.0378459
6.8897469e-008 -0.0383539
6.8947469e-008 -0.03937
6.8997469e-008 -0.0382303
6.9047469e-008 -0.0381617
6.9097469e-008 -0.039219
6.9147469e-008 -0.0372692
6.9197469e-008 -0.0360883
6.9247469e-008 -0.0400566
6.9297469e-008 -0.0406608
6.9347469e-008 -0.0370769
6.9397469e-008 -0.0381892
6.9447469e-008 -0.0412924
6.9497469e-008 -0.0428303
6.9547469e-008 -0.0416082
6.9597469e-008 -0.0388894
6.9647469e-008 -0.0419652
6.9697469e-008 -0.0451921
6.9747469e-008 -0.039576
6.9797469e-008 -0.0354841
6.9847469e-008 -0.0405784
6.9897469e-008 -0.044478
6.9947469e-008 -0.0415945
6.9997469e-008 -0.0383677
7.0047469e-008 -0.0379695
7.0097469e-008 -0.0374339
7.0147469e-008 -0.0367611
7.0197469e-008 -0.0382166
7.0247469e-008 -0.0400291
7.0297469e-008 -0.0402076
7.0347469e-008 -0.0412787
7.0397469e-008 -0.0435306
7.0447469e-008 -0.0413748
7.0497469e-008 -0.0387384
7.0547469e-008 -0.0407157
7.0597469e-008 -0.0383814
7.0647469e-008 -0.0355802
7.0697469e-008 -0.0378733
7.0747469e-008 -0.037585
7.0797469e-008 -0.0390542
7.0847469e-008 -0.0417867
7.0897469e-008 -0.0412375
7.0947469e-008 -0.0411414
7.0997469e-008 -0.0396447
7.1047469e-008 -0.0387109
7.1097469e-008 -0.0396859
7.1147469e-008 -0.0381205
7.1197469e-008 -0.0365002
7.1247469e-008 -0.0376674
7.1297469e-008 -0.0381342
7.1347469e-008 -0.0365139
7.1397469e-008 -0.0368984
7.1447469e-008 -0.0408805
7.1497469e-008 -0.04305
7.1547469e-008 -0.0393975
7.1597469e-008 -0.0348662
7.1647469e-008 -0.0371868
7.1697469e-008 -0.0410727
7.1747469e-008 -0.0393563
7.1797469e-008 -0.0400429
7.1847469e-008 -0.0413199
7.1897469e-008 -0.0366375
7.1947469e-008 -0.0347014
7.1997469e-008 -0.0365826
7.2047469e-008 -0.0377772
7.2097469e-008 -0.0405646
7.2147469e-008 -0.0429813
7.2197469e-008 -0.0423222
7.2247469e-008 -0.0423909
7.2297469e-008 -0.0422673
7.2347469e-008 -0.0376674
7.2397469e-008 -0.0347289
7.2447469e-008 -0.0375575
7.2497469e-008 -0.0396721
7.2547469e-008 -0.0397957
7.2597469e-008 -0.0404685
7.2647469e-008 -0.0404136
7.2697469e-008 -0.0400154
7.2747469e-008 -0.0382853
7.2797469e-008 -0.0362668
7.2847469e-008 -0.0400978
7.2897469e-008 -0.0442446
7.2947469e-008 -0.0406058
7.2997469e-008 -0.0358274
7.3047469e-008 -0.0380106
7.3097469e-008 -0.0422261
7.3147469e-008 -0.0381892
7.3197469e-008 -0.0336579
7.3247469e-008 -0.038299
7.3297469e-008 -0.0415945
7.3347469e-008 -0.0390268
7.3397469e-008 -0.0363904
7.3447469e-008 -0.0368023
7.3497469e-008 -0.0401664
7.3547469e-008 -0.0399742
7.3597469e-008 -0.037173
7.3647469e-008 -0.040496
7.3697469e-008 -0.0451646
7.3747469e-008 -0.0411551
7.3797469e-008 -0.0334382
7.3847469e-008 -0.0353056
7.3897469e-008 -0.0424596
7.3947469e-008 -0.041004
7.3997469e-008 -0.0385736
7.4047469e-008 -0.0433246
7.4097469e-008 -0.0444506
7.4147469e-008 -0.0407843
7.4197469e-008 -0.0396309
7.4247469e-008 -0.0397545
7.4297469e-008 -0.0391778
7.4347469e-008 -0.0369808
7.4397469e-008 -0.0375301
7.4447469e-008 -0.0414846
7.4497469e-008 -0.0400154
7.4547469e-008 -0.0365826
7.4597469e-008 -0.0354978
7.4647469e-008 -0.0355253
7.4697469e-008 -0.0388482
7.4747469e-008 -0.0405921
7.4797469e-008 -0.0405235
7.4847469e-008 -0.0414846
7.4897469e-008 -0.0386835
7.4947469e-008 -0.0360196
7.4997469e-008 -0.0378871
7.5047469e-008 -0.0394387
7.5097469e-008 -0.0371319
7.5147469e-008 -0.0338501
7.5197469e-008 -0.034825
7.5247469e-008 -0.0366787
7.5297469e-008 -0.036308
7.5347469e-008 -0.0376674
7.5397469e-008 -0.039425
7.5447469e-008 -0.0390954
7.5497469e-008 -0.0387384
7.5547469e-008 -0.0374339
7.5597469e-008 -0.0349761
7.5647469e-008 -0.0361981
7.5697469e-008 -0.0387796
7.5747469e-008 -0.0386697
7.5797469e-008 -0.0398506
7.5847469e-008 -0.0401115
7.5897469e-008 -0.0369671
7.5947469e-008 -0.0362531
7.5997469e-008 -0.0364178
7.6047469e-008 -0.0378596
7.6097469e-008 -0.0435169
7.6147469e-008 -0.0423909
7.6197469e-008 -0.037379
7.6247469e-008 -0.0423634
7.6297469e-008 -0.0453706
7.6347469e-008 -0.0394936
7.6397469e-008 -0.0378184
7.6447469e-008 -0.0406882
7.6497469e-008 -0.0425694
7.6547469e-008 -0.0416906
7.6597469e-008 -0.0380656
7.6647469e-008 -0.0377772
7.6697469e-008 -0.0393838
7.6747469e-008 -0.0380106
7.6797469e-008 -0.0386011
7.6847469e-008 -0.0424458
7.6897469e-008 -0.04121
7.6947469e-008 -0.0375163
7.6997469e-008 -0.039727
7.7047469e-008 -0.0409629
7.7097469e-008 -0.0397957
7.7147469e-008 -0.0400291
7.7197469e-008 -0.0394112
7.7247469e-008 -0.0431187
7.7297469e-008 -0.0453156
7.7347469e-008 -0.0379557
7.7397469e-008 -0.034468
7.7447469e-008 -0.0382303
7.7497469e-008 -0.0386286
7.7547469e-008 -0.0369945
7.7597469e-008 -0.0387109
7.7647469e-008 -0.0420476
7.7697469e-008 -0.0432834
7.7747469e-008 -0.0412649
7.7797469e-008 -0.0396447
7.7847469e-008 -0.0416494
7.7897469e-008 -0.0414023
7.7947469e-008 -0.0359784
7.7997469e-008 -0.0348799
7.8047469e-008 -0.040496
7.8097469e-008 -0.0419652
7.8147469e-008 -0.0376399
7.8197469e-008 -0.0355116
7.8247469e-008 -0.0392327
7.8297469e-008 -0.0433933
7.8347469e-008 -0.0389444
7.8397469e-008 -0.0337402
7.8447469e-008 -0.0380381
7.8497469e-008 -0.0422673
7.8547469e-008 -0.0389718
7.8597469e-008 -0.0352781
7.8647469e-008 -0.0381205
7.8697469e-008 -0.0407843
7.8747469e-008 -0.0377498
7.8797469e-008 -0.0369533
7.8847469e-008 -0.0405509
7.8897469e-008 -0.0413199
7.8947469e-008 -0.0391915
7.8997469e-008 -0.0375301
7.9047469e-008 -0.0360059
7.9097469e-008 -0.036459
7.9147469e-008 -0.0397545
7.9197469e-008 -0.0428578
7.9247469e-008 -0.0417181
7.9297469e-008 -0.0376948
7.9347469e-008 -0.0368435
7.9397469e-008 -0.0371044
7.9447469e-008 -0.036665
7.9497469e-008 -0.0383127
7.9547469e-008 -0.0386972
7.9597469e-008 -0.037736
7.9647469e-008 -0.0396447
7.9697469e-008 -0.0425419
7.9747469e-008 -0.0433933
7.9797469e-008 -0.0416769
7.9847469e-008 -0.040139
7.9897469e-008 -0.0404685
7.9947469e-008 -0.0404548
7.9997469e-008 -0.0392876
8.0047469e-008 -0.0384912
8.0097469e-008 -0.0382441
8.0147469e-008 -0.0373241
8.0197469e-008 -0.0379969
8.0247469e-008 -0.0389993
8.0297469e-008 -0.0368298
8.0347469e-008 -0.0372966
8.0397469e-008 -0.039576
8.0447469e-008 -0.0387521
8.0497469e-008 -0.0394799
8.0547469e-008 -0.0396859
8.0597469e-008 -0.0378184
8.0647469e-008 -0.0401527
8.0697469e-008 -0.0419652
8.0747469e-008 -0.03937
8.0797469e-008 -0.0393838
8.0847469e-008 -0.0423222
8.0897469e-008 -0.0416769
8.0947469e-008 -0.0376399
8.0997469e-008 -0.0384089
8.1047469e-008 -0.0427891
8.1097469e-008 -0.0400154
8.1147469e-008 -0.0335892
8.1197469e-008 -0.0338364
8.1247469e-008 -0.0370357
8.1297469e-008 -0.0379557
8.1347469e-008 -0.0385736
8.1397469e-008 -0.037379
8.1447469e-008 -0.0349898
8.1497469e-008 -0.0354841
8.1547469e-008 -0.038093
8.1597469e-008 -0.0414434
8.1647469e-008 -0.0426655
8.1697469e-008 -0.0400566
8.1747469e-008 -0.0374477
8.1797469e-008 -0.037379
8.1847469e-008 -0.041567
8.1897469e-008 -0.0460022
8.1947469e-008 -0.041416
8.1997469e-008 -0.0351958
8.2047469e-008 -0.0386972
8.2097469e-008 -0.0417043
8.2147469e-008 -0.0384363
8.2197469e-008 -0.0377086
8.2247469e-008 -0.0400978
8.2297469e-008 -0.0412375
8.2347469e-008 -0.0393838
8.2397469e-008 -0.0366513
8.2447469e-008 -0.0397957
8.2497469e-008 -0.0452744
8.2547469e-008 -0.0402214
8.2597469e-008 -0.0336579
8.2647469e-008 -0.0408255
8.2697469e-008 -0.047032
8.2747469e-008 -0.0412375
8.2797469e-008 -0.0369945
8.2847469e-008 -0.0402214
8.2897469e-008 -0.0414434
8.2947469e-008 -0.0379145
8.2997469e-008 -0.0365963
8.3047469e-008 -0.0382029
8.3097469e-008 -0.0374889
8.3147469e-008 -0.0350172
8.3197469e-008 -0.0346328
8.3247469e-008 -0.0365139
8.3297469e-008 -0.0378871
8.3347469e-008 -0.0369396
8.3397469e-008 -0.037173
8.3447469e-008 -0.0407843
8.3497469e-008 -0.0422948
8.3547469e-008 -0.0401939
8.3597469e-008 -0.039727
8.3647469e-008 -0.0427616
8.3697469e-008 -0.0417043
8.3747469e-008 -0.0330537
8.3797469e-008 -0.0323397
8.3847469e-008 -0.0425831
8.3897469e-008 -0.0431873
8.3947469e-008 -0.0361157
8.3997469e-008 -0.0386148
8.4047469e-008 -0.0437366
8.4097469e-008 -0.0401664
8.4147469e-008 -0.0370083
8.4197469e-008 -0.0393426
8.4247469e-008 -0.0395348
8.4297469e-008 -0.0386835
8.4347469e-008 -0.0377498
8.4397469e-008 -0.0351958
8.4447469e-008 -0.0368984
8.4497469e-008 -0.0400566
8.4547469e-008 -0.0387796
8.4597469e-008 -0.0372554
8.4647469e-008 -0.0378733
8.4697469e-008 -0.037736
8.4747469e-008 -0.037022
8.4797469e-008 -0.0382303
8.4847469e-008 -0.0394936
8.4897469e-008 -0.0409629
8.4947469e-008 -0.0433795
8.4997469e-008 -0.0405235
8.5047469e-008 -0.0364865
8.5097469e-008 -0.0379008
8.5147469e-008 -0.0379145
8.5197469e-008 -0.0382441
8.5247469e-008 -0.0435992
8.5297469e-008 -0.0451509
8.5347469e-008 -0.0407843
8.5397469e-008 -0.0390268
8.5447469e-008 -0.0435443
8.5497469e-008 -0.047087
8.5547469e-008 -0.0417043
8.5597469e-008 -0.0379557
8.5647469e-008 -0.04305
8.5697469e-008 -0.0439288
8.5747469e-008 -0.0403312
8.5797469e-008 -0.0405097
8.5847469e-008 -0.0393151
8.5897469e-008 -0.0366375
8.5947469e-008 -0.038505
8.5997469e-008 -0.0413885
8.6047469e-008 -0.0407157
8.6097469e-008 -0.0379557
8.6147469e-008 -0.0394799
8.6197469e-008 -0.04489
8.6247469e-008 -0.0450685
8.6297469e-008 -0.0427891
8.6347469e-008 -0.0414572
8.6397469e-008 -0.0393014
8.6447469e-008 -0.040853
8.6497469e-008 -0.0429813
8.6547469e-008 -0.0391915
8.6597469e-008 -0.0343993
8.6647469e-008 -0.0354429
8.6697469e-008 -0.03845
8.6747469e-008 -0.0380656
8.6797469e-008 -0.0382166
8.6847469e-008 -0.0415121
8.6897469e-008 -0.042844
8.6947469e-008 -0.0389169
8.6997469e-008 -0.0355665
8.7047469e-008 -0.0380793
8.7097469e-008 -0.0393563
8.7147469e-008 -0.0354155
8.7197469e-008 -0.0349486
8.7247469e-008 -0.0402351
8.7297469e-008 -0.0423222
8.7347469e-008 -0.0376948
8.7397469e-008 -0.0357725
8.7447469e-008 -0.0396721
8.7497469e-008 -0.041622
8.7547469e-008 -0.0412237
8.7597469e-008 -0.0386286
8.7647469e-008 -0.0368984
8.7697469e-008 -0.0408118
8.7747469e-008 -0.0413885
8.7797469e-008 -0.0377909
8.7847469e-008 -0.0374339
8.7897469e-008 -0.036816
8.7947469e-008 -0.0368572
8.7997469e-008 -0.0408667
8.8047469e-008 -0.0432972
8.8097469e-008 -0.0404136
8.8147469e-008 -0.0372692
8.8197469e-008 -0.039013
8.8247469e-008 -0.0413748
8.8297469e-008 -0.03937
8.8347469e-008 -0.0362531
8.8397469e-008 -0.0344268
8.8447469e-008 -0.0355665
8.8497469e-008 -0.0391641
8.8547469e-008 -0.0374477
8.8597469e-008 -0.034825
8.8647469e-008 -0.0404548
8.8697469e-008 -0.0426106
8.8747469e-008 -0.0361432
8.8797469e-008 -0.0350035
8.8847469e-008 -0.0379969
8.8897469e-008 -0.036459
8.8947469e-008 -0.0342895
8.8997469e-008 -0.0352095
8.9047469e-008 -0.0392327
8.9097469e-008 -0.0392465
8.9147469e-008 -0.0322161
8.9197469e-008 -0.0316394
8.9247469e-008 -0.037736
8.9297469e-008 -0.0378184
8.9347469e-008 -0.0366787
8.9397469e-008 -0.0410727
8.9447469e-008 -0.0425557
8.9497469e-008 -0.039425
8.9547469e-008 -0.0392602
8.9597469e-008 -0.039576
8.9647469e-008 -0.0391641
8.9697469e-008 -0.0393838
8.9747469e-008 -0.0356763
8.9797469e-008 -0.0349211
8.9847469e-008 -0.041773
8.9897469e-008 -0.0446565
8.9947469e-008 -0.0411276
8.9997469e-008 -0.0386697
9.0047469e-008 -0.039782
9.0097469e-008 -0.0403449
