LECROY;WAVERUNNER8404M;LCRY4256N21099;8.4.1;TCPIP0::192.168.41.155
TriggerTime,2022-05-11--14-33-39.757
RelativeTime Ch.#1 Ch.#2 Ch.#3 Ch.#4
[s] [V] [V] [V] [V]
7.215763E-7 -6.129297E-3 9.599235E-3 -4.067469E-2 4.736976E+0
7.216263E-7 -6.500039E-3 9.619987E-3 -4.035887E-2 4.750569E+0
7.216763E-7 -6.681978E-3 9.626090E-3 -4.023528E-2 4.759907E+0
7.217263E-7 -6.767798E-3 9.608187E-3 -3.989199E-2 4.732582E+0
7.217763E-7 -7.128929E-3 9.548372E-3 -4.008424E-2 4.726952E+0
7.218263E-7 -7.404925E-3 9.467805E-3 -4.112780E-2 4.738211E+0
7.218763E-7 -6.982005E-3 9.414095E-3 -3.746158E-2 4.736838E+0
7.219263E-7 -6.377832E-3 9.394156E-3 -3.592369E-2 4.746038E+0
7.219763E-7 -6.453354E-3 9.359570E-3 -4.110035E-2 4.770068E+0
7.220263E-7 -6.889319E-3 9.281037E-3 -3.997439E-2 4.756474E+0
7.220763E-7 -6.826156E-3 9.200064E-3 -3.596488E-2 4.715143E+0
7.221263E-7 -6.219923E-3 9.180941E-3 -3.916425E-2 4.708003E+0
7.221763E-7 -5.839569E-3 9.246452E-3 -3.976843E-2 4.745352E+0
7.222263E-7 -6.213058E-3 9.364452E-3 -3.618458E-2 4.794784E+0
7.222763E-7 -6.920901E-3 9.478792E-3 -3.695351E-2 4.788605E+0
7.223263E-7 -7.122063E-3 9.547558E-3 -3.916425E-2 4.733680E+0
7.223763E-7 -6.903050E-3 9.575633E-3 -4.057857E-2 4.725167E+0
7.224263E-7 -6.863916E-3 9.595979E-3 -4.061976E-2 4.743429E+0
7.224763E-7 -6.873528E-3 9.625277E-3 -3.796962E-2 4.724068E+0
7.225263E-7 -6.769171E-3 9.646434E-3 -3.758517E-2 4.727776E+0
7.225763E-7 -6.714933E-3 9.637076E-3 -3.869739E-2 4.777894E+0
7.226263E-7 -6.592039E-3 9.603711E-3 -3.927410E-2 4.798217E+0
7.226763E-7 -6.432070E-3 9.568309E-3 -4.059228E-2 4.771578E+0
7.227263E-7 -6.438936E-3 9.540234E-3 -3.831291E-2 4.736152E+0
7.227763E-7 -6.460906E-3 9.515820E-3 -3.685740E-2 4.718575E+0
7.228263E-7 -6.386757E-3 9.505240E-3 -3.884843E-2 4.737250E+0
7.228763E-7 -6.339384E-3 9.519074E-3 -3.573143E-2 4.760593E+0
7.229263E-7 -6.324280E-3 9.544303E-3 -3.350699E-2 4.744390E+0
7.229763E-7 -6.246699E-3 9.558544E-3 -3.746158E-2 4.721322E+0
7.230263E-7 -6.032492E-3 9.558951E-3 -3.743410E-2 4.727364E+0
7.230763E-7 -5.783957E-3 9.553662E-3 -3.275177E-2 4.730659E+0
7.231263E-7 -5.842315E-3 9.558544E-3 -3.250462E-2 4.739172E+0
7.231763E-7 -6.262490E-3 9.595165E-3 -3.751650E-2 4.764163E+0
7.232263E-7 -6.307117E-3 9.665966E-3 -4.037258E-2 4.751531E+0
7.232763E-7 -5.918523E-3 9.735139E-3 -3.737921E-2 4.738898E+0
7.233263E-7 -5.988552E-3 9.770133E-3 -3.386399E-2 4.751805E+0
7.233763E-7 -6.588606E-3 9.785594E-3 -3.515473E-2 4.729973E+0
7.234263E-7 -7.187973E-3 9.817334E-3 -3.821680E-2 4.731346E+0
7.234763E-7 -7.360986E-3 9.867382E-3 -3.904065E-2 4.766086E+0
7.235263E-7 -6.903737E-3 9.906038E-3 -3.904065E-2 4.746313E+0
7.235763E-7 -6.394309E-3 9.916211E-3 -4.078454E-2 4.726265E+0
7.236263E-7 -6.674426E-3 9.903597E-3 -4.199287E-2 4.741781E+0
7.236763E-7 -7.240151E-3 9.879182E-3 -4.060602E-2 4.732993E+0
7.237263E-7 -7.054093E-3 9.855989E-3 -4.110035E-2 4.724068E+0
7.237763E-7 -6.778783E-3 9.854767E-3 -4.447821E-2 4.751943E+0
7.238263E-7 -6.977885E-3 9.880403E-3 -4.287168E-2 4.770342E+0
7.238763E-7 -6.740335E-3 9.902376E-3 -3.623950E-2 4.737113E+0
7.239263E-7 -5.998164E-3 9.880809E-3 -3.472906E-2 4.704432E+0
7.239763E-7 -5.831330E-3 9.814892E-3 -3.758517E-2 4.714594E+0
7.240263E-7 -6.442369E-3 9.748567E-3 -3.866991E-2 4.722832E+0
7.240763E-7 -6.870782E-3 9.730663E-3 -3.861499E-2 4.715692E+0
7.241263E-7 -6.598217E-3 9.764437E-3 -3.866991E-2 4.716241E+0
7.241763E-7 -6.410100E-3 9.799430E-3 -3.956246E-2 4.720773E+0
7.242263E-7 -6.874901E-3 9.784374E-3 -4.005677E-2 4.730110E+0
7.242763E-7 -7.159137E-3 9.720083E-3 -3.913680E-2 4.734504E+0
7.243263E-7 -6.854305E-3 9.646434E-3 -3.976843E-2 4.727089E+0
7.243763E-7 -6.578994E-3 9.590689E-3 -4.171824E-2 4.735602E+0
7.244263E-7 -6.497294E-3 9.556510E-3 -3.991947E-2 4.752355E+0
7.244763E-7 -6.637352E-3 9.543896E-3 -3.636310E-2 4.733542E+0
7.245263E-7 -6.965527E-3 9.553255E-3 -3.737921E-2 4.694272E+0
7.245763E-7 -7.264867E-3 9.581331E-3 -4.224002E-2 4.707316E+0
7.246263E-7 -7.271047E-3 9.625277E-3 -4.554924E-2 4.744390E+0
7.246763E-7 -6.666187E-3 9.670849E-3 -4.353076E-2 4.713083E+0
7.247263E-7 -6.248759E-3 9.692008E-3 -3.960365E-2 4.687818E+0
7.247763E-7 -6.829589E-3 9.684277E-3 -3.931528E-2 4.726814E+0
7.248263E-7 -7.519581E-3 9.681836E-3 -3.934276E-2 4.740134E+0
7.248763E-7 -7.424836E-3 9.712353E-3 -3.669262E-2 4.733405E+0
7.249263E-7 -6.694336E-3 9.758739E-3 -3.608847E-2 4.757160E+0
7.249763E-7 -6.287892E-3 9.788036E-3 -3.736547E-2 4.756611E+0
7.250263E-7 -6.802812E-3 9.782340E-3 -3.688487E-2 4.711710E+0
7.250763E-7 -6.916095E-3 9.740429E-3 -3.674755E-2 4.693585E+0
7.251263E-7 -6.176670E-3 9.674918E-3 -3.836784E-2 4.712946E+0
7.251763E-7 -6.176670E-3 9.612255E-3 -4.034513E-2 4.730522E+0
7.252263E-7 -6.754067E-3 9.568309E-3 -4.027647E-2 4.742880E+0
7.252763E-7 -6.564576E-3 9.536572E-3 -3.704965E-2 4.737113E+0
7.253263E-7 -6.144402E-3 9.498730E-3 -3.677502E-2 4.728325E+0
7.253763E-7 -6.681291E-3 9.453157E-3 -4.203406E-2 4.744528E+0
7.254263E-7 -7.525761E-3 9.423046E-3 -4.318750E-2 4.741644E+0
7.254763E-7 -7.366478E-3 9.438915E-3 -3.720069E-2 4.715417E+0
7.255263E-7 -6.687471E-3 9.506054E-3 -3.544310E-2 4.720223E+0
7.255763E-7 -6.517204E-3 9.600048E-3 -4.100424E-2 4.737936E+0
7.256263E-7 -6.474636E-3 9.685904E-3 -4.203406E-2 4.724892E+0
7.256763E-7 -6.226102E-3 9.741243E-3 -3.709084E-2 4.702098E+0
7.257263E-7 -6.582427E-3 9.756705E-3 -3.648666E-2 4.704158E+0
7.257763E-7 -7.132362E-3 9.734325E-3 -4.015291E-2 4.717752E+0
7.258263E-7 -6.695709E-3 9.683463E-3 -4.071587E-2 4.735190E+0
7.258763E-7 -6.154700E-3 9.618359E-3 -3.860128E-2 4.734366E+0
7.259263E-7 -6.408727E-3 9.555290E-3 -3.864247E-2 4.707042E+0
7.259763E-7 -6.734157E-3 9.521923E-3 -4.030395E-2 4.709925E+0
7.260263E-7 -6.624307E-3 9.538606E-3 -4.111406E-2 4.742605E+0
7.260763E-7 -6.582427E-3 9.596793E-3 -4.078454E-2 4.736289E+0
7.261263E-7 -6.993677E-3 9.670035E-3 -4.160839E-2 4.692349E+0
7.261763E-7 -7.137854E-3 9.744091E-3 -4.403883E-2 4.685071E+0
7.262263E-7 -6.695709E-3 9.814485E-3 -4.421732E-2 4.708964E+0
7.262763E-7 -6.331832E-3 9.861278E-3 -4.195169E-2 4.723107E+0
7.263263E-7 -6.289266E-3 9.862906E-3 -3.886217E-2 4.743429E+0
7.263763E-7 -6.639412E-3 9.820588E-3 -3.658277E-2 4.751668E+0
7.264263E-7 -7.295076E-3 9.758739E-3 -3.645921E-2 4.731758E+0
7.264763E-7 -7.496238E-3 9.699332E-3 -3.542936E-2 4.709925E+0
7.265263E-7 -6.915408E-3 9.643179E-3 -3.589621E-2 4.708415E+0
7.265763E-7 -6.370280E-3 9.575227E-3 -4.061976E-2 4.715143E+0
7.266263E-7 -6.362041E-3 9.501578E-3 -4.247347E-2 4.719262E+0
7.266763E-7 -6.300937E-3 9.451529E-3 -3.986454E-2 4.714182E+0
7.267263E-7 -6.044851E-3 9.448274E-3 -3.890336E-2 4.694820E+0
7.267763E-7 -6.126551E-3 9.485302E-3 -3.910932E-2 4.701137E+0
7.268263E-7 -6.476010E-3 9.540641E-3 -3.868365E-2 4.706904E+0
7.268763E-7 -6.704635E-3 9.591096E-3 -3.987828E-2 4.688642E+0
7.269263E-7 -6.658635E-3 9.615103E-3 -4.085317E-2 4.688779E+0
7.269763E-7 -6.550158E-3 9.609407E-3 -4.024902E-2 4.693448E+0
7.270263E-7 -6.686784E-3 9.597200E-3 -3.796962E-2 4.702922E+0
7.270763E-7 -6.810364E-3 9.596793E-3 -3.537443E-2 4.725304E+0
7.271263E-7 -6.792515E-3 9.597200E-3 -3.732428E-2 4.719399E+0
7.271763E-7 -6.782216E-3 9.579703E-3 -4.125139E-2 4.699215E+0
7.272263E-7 -6.523383E-3 9.553255E-3 -4.133376E-2 4.710199E+0
7.272763E-7 -6.228162E-3 9.529248E-3 -3.854635E-2 4.718987E+0
7.273263E-7 -6.294758E-3 9.492626E-3 -3.828546E-2 4.727226E+0
7.273763E-7 -6.381951E-3 9.429149E-3 -4.126513E-2 4.745352E+0
7.274263E-7 -6.309862E-3 9.354686E-3 -4.092184E-2 4.719125E+0
7.274763E-7 -6.302997E-3 9.299348E-3 -3.655532E-2 4.696331E+0
7.275263E-7 -6.358609E-3 9.276561E-3 -3.450936E-2 4.718438E+0
7.275763E-7 -6.491114E-3 9.274934E-3 -3.972721E-2 4.726265E+0
7.276263E-7 -6.708754E-3 9.285107E-3 -4.743043E-2 4.715692E+0
7.276763E-7 -6.729350E-3 9.313997E-3 -4.482150E-2 4.704158E+0
7.277263E-7 -6.721798E-3 9.368114E-3 -3.813440E-2 4.692486E+0
7.277763E-7 -6.967587E-3 9.427929E-3 -4.163587E-2 4.707865E+0
7.278263E-7 -7.123436E-3 9.469433E-3 -4.689491E-2 4.746725E+0
7.278763E-7 -7.124810E-3 9.490184E-3 -4.421732E-2 4.755238E+0
7.279263E-7 -6.793887E-3 9.514192E-3 -3.736547E-2 4.728600E+0
7.279763E-7 -6.233654E-3 9.575633E-3 -3.493503E-2 4.703609E+0
7.280263E-7 -6.313295E-3 9.681022E-3 -3.894454E-2 4.685071E+0
7.280763E-7 -6.598905E-3 9.786408E-3 -3.985080E-2 4.683149E+0
7.281263E-7 -6.346936E-3 9.837678E-3 -3.693980E-2 4.718163E+0
7.281763E-7 -6.458846E-3 9.836458E-3 -3.838158E-2 4.753865E+0
7.282263E-7 -7.088422E-3 9.834016E-3 -4.178691E-2 4.729698E+0
7.282763E-7 -7.029378E-3 9.857209E-3 -4.081199E-2 4.674911E+0
7.283263E-7 -6.412847E-3 9.884879E-3 -3.726935E-2 4.675185E+0
7.283763E-7 -6.345564E-3 9.889761E-3 -3.677502E-2 4.740820E+0
7.284263E-7 -6.649023E-3 9.871451E-3 -3.904065E-2 4.780778E+0
7.284763E-7 -6.483562E-3 9.842154E-3 -3.891709E-2 4.732719E+0
7.285263E-7 -6.187655E-3 9.811230E-3 -3.790098E-2 4.676970E+0
7.285763E-7 -6.465712E-3 9.798208E-3 -4.145736E-2 4.710199E+0
7.286263E-7 -6.963467E-3 9.817334E-3 -4.288539E-2 4.749196E+0
7.286763E-7 -6.989557E-3 9.840934E-3 -3.887588E-2 4.726265E+0
7.287263E-7 -6.502786E-3 9.814892E-3 -3.982335E-2 4.749745E+0
7.287763E-7 -6.444428E-3 9.738801E-3 -4.333854E-2 4.792587E+0
7.288263E-7 -6.843320E-3 9.678580E-3 -4.122391E-2 4.738898E+0
7.288763E-7 -6.454727E-3 9.679394E-3 -3.661025E-2 4.669967E+0
7.289263E-7 -5.970015E-3 9.706249E-3 -3.519592E-2 4.693585E+0
7.289763E-7 -6.546039E-3 9.705842E-3 -3.802454E-2 4.740820E+0
7.290263E-7 -7.242898E-3 9.683870E-3 -4.011169E-2 4.728600E+0
7.290763E-7 -7.148152E-3 9.681428E-3 -3.877977E-2 4.700588E+0
7.291263E-7 -6.423145E-3 9.702588E-3 -3.774995E-2 4.699078E+0
7.291763E-7 -6.237087E-3 9.713573E-3 -3.882095E-2 4.704432E+0
7.292263E-7 -7.015646E-3 9.700960E-3 -3.945261E-2 4.699078E+0
7.292763E-7 -7.161884E-3 9.690380E-3 -3.926036E-2 4.697292E+0
7.293263E-7 -6.289952E-3 9.707877E-3 -3.983706E-2 4.707179E+0
7.293763E-7 -6.041418E-3 9.749788E-3 -4.127884E-2 4.704982E+0
7.294263E-7 -6.827529E-3 9.796581E-3 -4.009798E-2 4.689740E+0
7.294763E-7 -7.282718E-3 9.829540E-3 -3.647292E-2 4.680952E+0
7.295263E-7 -6.807619E-3 9.840934E-3 -3.772247E-2 4.676147E+0
7.295763E-7 -6.497980E-3 9.844596E-3 -4.204780E-2 4.690427E+0
7.296263E-7 -6.929140E-3 9.864127E-3 -4.110035E-2 4.726952E+0
7.296763E-7 -7.046541E-3 9.901969E-3 -3.776366E-2 4.730659E+0
7.297263E-7 -6.456099E-3 9.929230E-3 -3.846395E-2 4.726402E+0
7.297763E-7 -6.098402E-3 9.928010E-3 -4.248720E-2 4.739310E+0
7.298263E-7 -6.227476E-3 9.920686E-3 -4.436836E-2 4.701274E+0
7.298763E-7 -6.355176E-3 9.932486E-3 -3.968602E-2 4.667221E+0
7.299263E-7 -6.356549E-3 9.949983E-3 -3.854635E-2 4.702098E+0
7.299763E-7 -6.604397E-3 9.946728E-3 -4.505494E-2 4.730796E+0
7.300263E-7 -7.031437E-3 9.928417E-3 -4.428598E-2 4.726952E+0
7.300763E-7 -7.025258E-3 9.922314E-3 -3.829917E-2 4.721459E+0
7.301263E-7 -6.692276E-3 9.934114E-3 -3.798336E-2 4.715005E+0
7.301763E-7 -6.523383E-3 9.945507E-3 -4.002932E-2 4.697292E+0
7.302263E-7 -6.434130E-3 9.947542E-3 -3.926036E-2 4.672576E+0
7.302763E-7 -6.178043E-3 9.937368E-3 -3.817561E-2 4.666534E+0
7.303263E-7 -5.895181E-3 9.900341E-3 -3.890336E-2 4.706630E+0
7.303763E-7 -5.930881E-3 9.830761E-3 -3.807947E-2 4.749333E+0
7.304263E-7 -6.259057E-3 9.759961E-3 -3.724188E-2 4.728737E+0
7.304763E-7 -6.554278E-3 9.726187E-3 -3.731054E-2 4.681776E+0
7.305263E-7 -6.447861E-3 9.734325E-3 -3.538817E-2 4.673537E+0
7.305763E-7 -6.094969E-3 9.759147E-3 -3.621203E-2 4.691663E+0
7.306263E-7 -6.265236E-3 9.784780E-3 -4.061976E-2 4.701686E+0
7.306763E-7 -6.609202E-3 9.811230E-3 -3.961739E-2 4.712809E+0
7.307263E-7 -6.232968E-3 9.837678E-3 -3.586876E-2 4.721871E+0
7.307763E-7 -5.950105E-3 9.858837E-3 -3.713202E-2 4.720498E+0
7.308263E-7 -6.347624E-3 9.873079E-3 -3.960365E-2 4.717203E+0
7.308763E-7 -6.487682E-3 9.871451E-3 -3.961739E-2 4.696056E+0
7.309263E-7 -6.347624E-3 9.836458E-3 -3.617084E-2 4.696880E+0
7.309763E-7 -6.403921E-3 9.770133E-3 -3.365803E-2 4.717615E+0
7.310263E-7 -6.330459E-3 9.701367E-3 -3.699473E-2 4.693173E+0
7.310763E-7 -6.278967E-3 9.653759E-3 -3.846395E-2 4.673812E+0
7.311263E-7 -6.525442E-3 9.634634E-3 -3.713202E-2 4.691525E+0
7.311763E-7 -6.758186E-3 9.645620E-3 -3.975469E-2 4.719125E+0
7.312263E-7 -6.813797E-3 9.678987E-3 -4.005677E-2 4.744665E+0
7.312763E-7 -6.500727E-3 9.708690E-3 -3.622577E-2 4.737250E+0
7.313263E-7 -6.066821E-3 9.713980E-3 -3.482518E-2 4.728188E+0
7.313763E-7 -6.434817E-3 9.707877E-3 -3.522339E-2 4.737525E+0
7.314263E-7 -7.073318E-3 9.713573E-3 -3.687114E-2 4.714868E+0
7.314763E-7 -6.773978E-3 9.730663E-3 -3.886217E-2 4.691388E+0
7.315263E-7 -6.324966E-3 9.742057E-3 -3.766754E-2 4.724480E+0
7.315763E-7 -6.632546E-3 9.753450E-3 -3.658277E-2 4.734366E+0
7.316263E-7 -7.070571E-3 9.795360E-3 -3.935647E-2 4.689878E+0
7.316763E-7 -7.278599E-3 9.881217E-3 -4.040006E-2 4.676833E+0
7.317263E-7 -7.231226E-3 9.982536E-3 -3.856006E-2 4.684111E+0
7.317763E-7 -6.770545E-3 1.005537E-2 -3.902695E-2 4.686719E+0
7.318263E-7 -6.420399E-3 1.006798E-2 -3.887588E-2 4.691800E+0
7.318763E-7 -6.591352E-3 1.001305E-2 -3.777739E-2 4.681776E+0
7.319263E-7 -6.506219E-3 9.910107E-3 -4.040006E-2 4.688642E+0
7.319763E-7 -5.908225E-3 9.813671E-3 -4.269317E-2 4.712122E+0
7.320263E-7 -5.991299E-3 9.779491E-3 -3.840902E-2 4.708964E+0
7.320763E-7 -6.809678E-3 9.817740E-3 -3.455058E-2 4.707316E+0
7.321263E-7 -6.905110E-3 9.882031E-3 -3.814813E-2 4.718163E+0
7.321763E-7 -6.410100E-3 9.918245E-3 -4.016662E-2 4.710886E+0
7.322263E-7 -6.653829E-3 9.909700E-3 -3.901321E-2 4.678069E+0
7.322763E-7 -7.186600E-3 9.867789E-3 -4.081199E-2 4.630284E+0
7.323263E-7 -6.987497E-3 9.806347E-3 -4.092184E-2 4.636463E+0
7.323763E-7 -6.720426E-3 9.740022E-3 -4.063350E-2 4.701961E+0
7.324263E-7 -6.905110E-3 9.687939E-3 -4.055110E-2 4.718575E+0
7.324763E-7 -6.836454E-3 9.661083E-3 -3.566280E-2 4.691113E+0
7.325263E-7 -6.444428E-3 9.644807E-3 -3.394639E-2 4.674499E+0
7.325763E-7 -6.500039E-3 9.618766E-3 -3.842276E-2 4.661591E+0
7.326263E-7 -6.940125E-3 9.591096E-3 -4.031765E-2 4.688916E+0
7.326763E-7 -6.786335E-3 9.588655E-3 -3.773621E-2 4.726128E+0
7.327263E-7 -6.215117E-3 9.612662E-3 -3.604725E-2 4.728050E+0
7.327763E-7 -6.425205E-3 9.642366E-3 -3.888962E-2 4.737936E+0
7.328263E-7 -6.955229E-3 9.675325E-3 -4.071587E-2 4.722832E+0
7.328763E-7 -6.741709E-3 9.727815E-3 -3.807947E-2 4.675735E+0
7.329263E-7 -6.301624E-3 9.796988E-3 -3.801084E-2 4.679579E+0
7.329763E-7 -6.188341E-3 9.863719E-3 -4.037258E-2 4.709925E+0
7.330263E-7 -6.230908E-3 9.918652E-3 -3.904065E-2 4.702510E+0
7.330763E-7 -6.397055E-3 9.952831E-3 -3.729680E-2 4.681913E+0
7.331263E-7 -6.423832E-3 9.942252E-3 -3.726935E-2 4.687268E+0
7.331763E-7 -6.195894E-3 9.877961E-3 -3.761262E-2 4.711298E+0
7.332263E-7 -6.267296E-3 9.798208E-3 -3.883469E-2 4.713358E+0
7.332763E-7 -6.563890E-3 9.750195E-3 -4.004306E-2 4.685758E+0
7.333263E-7 -6.343504E-3 9.742057E-3 -4.138869E-2 4.678481E+0
7.333763E-7 -5.955597E-3 9.750195E-3 -4.191050E-2 4.704570E+0
7.334263E-7 -6.154014E-3 9.763215E-3 -4.159465E-2 4.704707E+0
7.334763E-7 -6.533681E-3 9.782340E-3 -4.144362E-2 4.659394E+0
7.335263E-7 -6.541920E-3 9.802684E-3 -4.170451E-2 4.640857E+0
7.335763E-7 -6.642157E-3 9.825472E-3 -4.326987E-2 4.660768E+0
7.336263E-7 -7.013586E-3 9.865347E-3 -4.409376E-2 4.676695E+0
7.336763E-7 -6.667560E-3 9.931265E-3 -4.348958E-2 4.689603E+0
7.337263E-7 -5.764048E-3 1.001143E-2 -4.240480E-2 4.682737E+0
7.337763E-7 -5.630168E-3 1.008385E-2 -4.020780E-2 4.677107E+0
7.338263E-7 -6.309862E-3 1.013553E-2 -3.861499E-2 4.690289E+0
7.338763E-7 -6.813797E-3 1.016117E-2 -4.012543E-2 4.676147E+0
7.339263E-7 -6.500039E-3 1.015872E-2 -4.226750E-2 4.678755E+0
7.339763E-7 -6.069566E-3 1.013879E-2 -4.127884E-2 4.723931E+0
7.340263E-7 -6.247385E-3 1.011763E-2 -3.917798E-2 4.732170E+0
7.340763E-7 -6.381265E-3 1.009687E-2 -3.941140E-2 4.689328E+0
7.341263E-7 -6.233654E-3 1.006391E-2 -3.840902E-2 4.669418E+0
7.341763E-7 -6.322907E-3 1.001753E-2 -3.582758E-2 4.685895E+0
7.342263E-7 -6.476697E-3 9.980501E-3 -3.810695E-2 4.679716E+0
7.342763E-7 -6.327713E-3 9.973584E-3 -4.153976E-2 4.657884E+0
7.343263E-7 -6.133417E-3 9.988639E-3 -3.983706E-2 4.659532E+0
7.343763E-7 -6.366847E-3 9.996776E-3 -3.930154E-2 4.694134E+0
7.344263E-7 -6.979945E-3 9.979687E-3 -4.064721E-2 4.725167E+0
7.344763E-7 -7.119317E-3 9.945507E-3 -3.803828E-2 4.696606E+0
7.345263E-7 -6.524069E-3 9.908887E-3 -3.817561E-2 4.648547E+0
7.345763E-7 -6.351743E-3 9.885285E-3 -4.247347E-2 4.637562E+0
7.346263E-7 -6.947677E-3 9.891389E-3 -4.210272E-2 4.653215E+0
7.346763E-7 -7.138540E-3 9.943066E-3 -3.895828E-2 4.670242E+0
7.347263E-7 -6.389503E-3 1.002607E-2 -3.622577E-2 4.673812E+0
7.347763E-7 -5.897240E-3 1.010216E-2 -3.379536E-2 4.683149E+0
7.348263E-7 -6.484935E-3 1.015506E-2 -3.456429E-2 4.686445E+0
7.348763E-7 -6.715620E-3 1.019860E-2 -3.821680E-2 4.677107E+0
7.349263E-7 -5.993359E-3 1.023115E-2 -4.123765E-2 4.686719E+0
7.349763E-7 -5.845062E-3 1.023115E-2 -4.177317E-2 4.677382E+0
7.350263E-7 -6.535741E-3 1.019168E-2 -4.045498E-2 4.648684E+0
7.350763E-7 -6.975826E-3 1.013227E-2 -3.795591E-2 4.644153E+0
7.351263E-7 -6.773290E-3 1.007327E-2 -3.696725E-2 4.653627E+0
7.351763E-7 -6.530249E-3 1.003665E-2 -4.068840E-2 4.675048E+0
7.352263E-7 -6.844693E-3 1.004560E-2 -4.272062E-2 4.682875E+0
7.352763E-7 -7.099407E-3 1.009362E-2 -4.035887E-2 4.669143E+0
7.353263E-7 -6.761619E-3 1.013431E-2 -3.958991E-2 4.680540E+0
7.353763E-7 -6.609890E-3 1.013187E-2 -4.002932E-2 4.702373E+0
7.354263E-7 -6.837827E-3 1.009240E-2 -4.266569E-2 4.691937E+0
7.354763E-7 -6.623620E-3 1.003665E-2 -4.541194E-2 4.668594E+0
7.355263E-7 -6.037985E-3 9.972362E-3 -4.173198E-2 4.670242E+0
7.355763E-7 -5.904792E-3 9.917838E-3 -3.807947E-2 4.689054E+0
7.356263E-7 -6.149894E-3 9.916211E-3 -3.943887E-2 4.699078E+0
7.356763E-7 -6.250132E-3 9.983756E-3 -4.148483E-2 4.692898E+0
7.357263E-7 -6.389503E-3 1.006839E-2 -4.276183E-2 4.682051E+0
7.357763E-7 -6.872155E-3 1.009565E-2 -4.181436E-2 4.681776E+0
7.358263E-7 -7.311554E-3 1.004805E-2 -4.089439E-2 4.691525E+0
7.358763E-7 -6.984751E-3 9.970328E-3 -4.274809E-2 4.683699E+0
7.359263E-7 -6.105267E-3 9.910921E-3 -4.180065E-2 4.655824E+0
7.359763E-7 -6.060641E-3 9.886099E-3 -4.000184E-2 4.646624E+0
7.360263E-7 -7.085675E-3 9.886099E-3 -4.208899E-2 4.647585E+0
7.360763E-7 -7.446120E-3 9.886507E-3 -4.064721E-2 4.654588E+0
7.361263E-7 -6.624994E-3 9.863719E-3 -3.670636E-2 4.674636E+0
7.361763E-7 -6.322221E-3 9.819368E-3 -3.894454E-2 4.689466E+0
7.362263E-7 -6.793887E-3 9.777864E-3 -4.203406E-2 4.692624E+0
7.362763E-7 -6.660694E-3 9.753450E-3 -3.968602E-2 4.680403E+0
7.363263E-7 -6.039358E-3 9.743684E-3 -3.742039E-2 4.683149E+0
7.363763E-7 -5.918523E-3 9.748974E-3 -3.847769E-2 4.693173E+0
7.364263E-7 -6.409414E-3 9.770133E-3 -3.740665E-2 4.677519E+0
7.364763E-7 -6.819290E-3 9.799430E-3 -3.595114E-2 4.671752E+0
7.365263E-7 -6.443742E-3 9.823844E-3 -3.890336E-2 4.677657E+0
7.365763E-7 -5.816912E-3 9.834016E-3 -4.064721E-2 4.680677E+0
7.366263E-7 -5.923329E-3 9.825064E-3 -3.983706E-2 4.681089E+0
7.366763E-7 -6.367533E-3 9.796988E-3 -3.987828E-2 4.661316E+0
7.367263E-7 -6.537801E-3 9.759961E-3 -4.100424E-2 4.655138E+0
7.367763E-7 -6.716306E-3 9.729443E-3 -4.159465E-2 4.668869E+0
7.368263E-7 -7.045168E-3 9.721305E-3 -3.978214E-2 4.679579E+0
7.368763E-7 -7.268987E-3 9.737581E-3 -3.915051E-2 4.694958E+0
7.369263E-7 -6.894812E-3 9.759961E-3 -4.075706E-2 4.692349E+0
7.369763E-7 -6.116252E-3 9.780305E-3 -4.140243E-2 4.671340E+0
7.370263E-7 -6.215117E-3 9.820996E-3 -4.160839E-2 4.665985E+0
7.370763E-7 -7.105585E-3 9.899121E-3 -4.034513E-2 4.669830E+0
7.371263E-7 -7.214062E-3 9.990674E-3 -3.891709E-2 4.674636E+0
7.371763E-7 -6.636665E-3 1.005944E-2 -4.048243E-2 4.683012E+0
7.372263E-7 -6.349683E-3 1.009932E-2 -4.090810E-2 4.680403E+0
7.372763E-7 -6.206878E-3 1.011518E-2 -3.887588E-2 4.676695E+0
7.373263E-7 -6.232281E-3 1.009525E-2 -3.751650E-2 4.687131E+0
7.373763E-7 -6.618128E-3 1.003828E-2 -3.871113E-2 4.689740E+0
7.374263E-7 -6.756127E-3 9.984163E-3 -4.055110E-2 4.672713E+0
7.374763E-7 -6.440309E-3 9.972362E-3 -3.828546E-2 4.661454E+0
7.375263E-7 -6.160192E-3 9.989860E-3 -3.498995E-2 4.665848E+0
7.375763E-7 -6.269355E-3 9.996369E-3 -3.549802E-2 4.675048E+0
7.376263E-7 -6.542606E-3 9.982128E-3 -3.640428E-2 4.699078E+0
7.376763E-7 -6.381951E-3 9.962597E-3 -3.607473E-2 4.716104E+0
7.377263E-7 -6.022881E-3 9.941844E-3 -3.791469E-2 4.686033E+0
7.377763E-7 -6.084671E-3 9.919466E-3 -4.044124E-2 4.631794E+0
7.378263E-7 -6.359981E-3 9.913769E-3 -4.089439E-2 4.613395E+0
7.378763E-7 -6.209625E-3 9.941031E-3 -4.088065E-2 4.634678E+0
7.379263E-7 -5.629482E-3 9.984977E-3 -4.191050E-2 4.649645E+0
7.379763E-7 -5.829957E-3 1.001509E-2 -4.410747E-2 4.669830E+0
7.380263E-7 -7.045855E-3 1.002607E-2 -4.461554E-2 4.695507E+0
